zpid,id,lotId,imgSrc,hasImage,statusType,statusText,detailUrl,latLong,units,variableData,badgeInfo,buildingName,isBuilding,address,addressStreet,addressState,addressCity,addressZipcode,providerListingId,canSaveBuilding,has3DModel,isFeaturedListing,isSaved,list,relaxed,area,availabilityDate,baths,beds,countryCurrency,hasAdditionalAttributions,hasVideo,hdpData,isHomeRec,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,pgapt,price,sgapt,shouldShowZestimateAsPrice,unformattedPrice,zestimate,streetViewMetadataURL,streetViewURL
42.34396_rrc2*-rrc_71.09541,42.34396_rrc2*-rrc_71.09541,2001870282.0,https://photos.zillowstatic.com/fp/9958b4dc28abf38c5df832df0c8a2eea-p_e.jpg,True,FOR_RENT,For Rent,/b/27-park-dr-boston-ma-96GcDY/,"{'latitude': 42.34396, 'longitude': -71.09541}","[{'price': '$2,300+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"27 Park Dr, Boston, MA",27 Park Dr   Apt 6,MA,Boston,02215,3s715hmg3h984,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.33008_rrc2*-rrc_71.11104,42.33008_rrc2*-rrc_71.11104,1036863027.0,https://photos.zillowstatic.com/fp/6e420631a84bea6f871edda81a27abb8-p_e.jpg,True,FOR_RENT,For Rent,/b/66-s-huntington-ave-jamaica-plain-ma-5fsCKx/,"{'latitude': 42.33008, 'longitude': -71.11104}","[{'price': '$1,800+', 'beds': '0'}, {'price': '$2,100+', 'beds': '1'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"66 S Huntington Ave, Boston, MA",66 S  Huntington Ave  Apt 24,MA,Boston,02130,5c4cprgv82jkb,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059550569,2059550569,,https://photos.zillowstatic.com/fp/c64224c69a8b470f67235684e0483a9b-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02128/2059550569_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02128",(undisclosed Address),MA,Boston,02128,46vjyc1dxqjks,,False,True,False,True,False,1135.0,,2.0,3.0,$,False,False,"{'homeInfo': {'zpid': 2059550569, 'streetAddress': '(undisclosed Address)', 'zipcode': '02128', 'city': 'Boston', 'state': 'MA', 'price': 4200.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1135.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4200.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$4,200/mo",For Rent,False,4200.0,,,
42.35608_rrc2*-rrc_71.07093,42.35608_rrc2*-rrc_71.07093,2623162497.0,https://photos.zillowstatic.com/fp/647ce217179259d299a33df8b85e9c8a-p_e.jpg,True,FOR_RENT,For Rent,"/b/80-N-Beacon-St-Boston-MA/42.35608,-71.07093_ll/","{'latitude': 42.35608, 'longitude': -71.07093}","[{'price': '$4,200+', 'beds': '4'}, {'price': '$4,800+', 'beds': '5'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"80 N Beacon St, Boston, MA",80 N  Beacon St   Unit 4C,MA,Boston,02108,11ekukr26s8za,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059540277,2059540277,,https://photos.zillowstatic.com/fp/3a468b0cfc4bf9ccea27f437fe1a461e-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/38-Gorham-St-UNIT-2L-Allston-MA-02134/2059540277_zpid/,"{'latitude': 42.348602, 'longitude': -71.132545}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"38 Gorham St UNIT 2L, Allston, MA 02134",38 Gorham St UNIT 2L,MA,Allston,02134,119k729pbqzbw,,False,True,False,True,False,9999.0,2023-09-01 00:00:00,3.0,6.0,$,False,False,"{'homeInfo': {'zpid': 2059540277, 'streetAddress': '38 Gorham St UNIT 2L', 'zipcode': '02134', 'city': 'Allston', 'state': 'MA', 'latitude': 42.348602, 'longitude': -71.132545, 'price': 6000.0, 'bathrooms': 3.0, 'bedrooms': 6.0, 'livingArea': 9999.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 6000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 2L'}}",False,False,False,False,False,ForRent,"$6,000/mo",For Rent,False,6000.0,,,
42.354218_rrc2*-rrc_71.13774,42.354218_rrc2*-rrc_71.13774,2088327345.0,https://photos.zillowstatic.com/fp/a41cae8ebb01bb03caff39b2bafe24fa-p_e.jpg,True,FOR_RENT,For Rent,"/b/80-N-Beacon-St-Allston-MA/42.354218,-71.13774_ll/","{'latitude': 42.354218, 'longitude': -71.13774}","[{'price': '$4,800+', 'beds': '5'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"80 N Beacon St, Allston, MA",80 N  Beacon St   # 1,MA,Allston,02134,3w7quptn0pgz3,True,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059540387,2059540387,,https://photos.zillowstatic.com/fp/7cd1020fe6a07ec45d0d98f0c2a6f9bf-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/b/147-princeton-st-east-boston-ma-5qqmDT/,"{'latitude': 42.37812, 'longitude': -71.03399}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"145-147 Princeton, 145-147 Princeton St #147-1, Boston, MA 02128",145-147 Princeton St #147-1,MA,Boston,02128,4cheu1gb5n3b,,False,True,False,True,False,724.0,2023-04-01 00:00:00,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2059540387, 'streetAddress': '145-147 Princeton St #147-1', 'zipcode': '02128', 'city': 'Boston', 'state': 'MA', 'latitude': 42.37812, 'longitude': -71.03399, 'price': 2600.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 724.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2600.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 147-1'}}",False,False,False,False,False,ForRent,"$2,600/mo",For Rent,False,2600.0,,,
42.347015_rrc2*-rrc_71.13462,42.347015_rrc2*-rrc_71.13462,1001445579.0,https://photos.zillowstatic.com/fp/9cb343c8cf40408c1e657bde5b44fd2e-p_e.jpg,True,FOR_RENT,For Rent,/b/85-brainerd-rd-allston-ma-5Xj9Ct/,"{'latitude': 42.347015, 'longitude': -71.13462}","[{'price': '$3,400+', 'beds': '2'}, {'price': '$4,800+', 'beds': '3'}, {'price': '$4,980+', 'beds': '4'}]","{'type': '3D_HOME', 'text': '3D Tour'}",,,True,"85 Brainerd Rd, Boston, MA",85 Brainerd Rd # 6,MA,Boston,02134,1b4h3kqkvnw2q,False,True,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059551202,2059551202,,https://photos.zillowstatic.com/fp/6bb460ff29e48cff76eb802192e86c84-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02113/2059551202_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02113",(undisclosed Address),MA,Boston,02113,276jrbn9ag0br,,False,True,False,True,False,,2023-06-01 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2059551202, 'streetAddress': '(undisclosed Address)', 'zipcode': '02113', 'city': 'Boston', 'state': 'MA', 'price': 2400.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2400.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,400/mo",For Rent,False,2400.0,,,
2119544795,2119544795,,https://photos.zillowstatic.com/fp/5cef567e45e67afc524b753a65b5e68c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02113/2119544795_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02113",(undisclosed Address),MA,Boston,02113,47exat9ts9cyp,,False,True,False,True,False,700.0,2023-09-01 00:00:00,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2119544795, 'streetAddress': '(undisclosed Address)', 'zipcode': '02113', 'city': 'Boston', 'state': 'MA', 'price': 2800.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 707000, 'rentZestimate': 3175, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,800/mo",For Rent,False,2800.0,707000,,
2059551121,2059551121,,https://photos.zillowstatic.com/fp/bcb9e3f4a7efd507c2792b9b7ca4610c-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02128/2059551121_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02128",(undisclosed Address),MA,Boston,02128,2gh9phpgdnqz2,,False,True,False,True,False,,,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2059551121, 'streetAddress': '(undisclosed Address)', 'zipcode': '02128', 'city': 'Boston', 'state': 'MA', 'price': 2350.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2350.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,350/mo",For Rent,False,2350.0,,,
2091376797,2091376797,,https://photos.zillowstatic.com/fp/5bf8170c4d3b1e3d649bcc69183479ae-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02113/2091376797_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02113",(undisclosed Address),MA,Boston,02113,56kv6et45jp54,,False,True,False,True,False,700.0,2023-09-01 00:00:00,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2091376797, 'streetAddress': '(undisclosed Address)', 'zipcode': '02113', 'city': 'Boston', 'state': 'MA', 'price': 2800.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 3175, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2800.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,800/mo",For Rent,False,2800.0,,,
2083671457,2083671457,,https://photos.zillowstatic.com/fp/68e3eea4f4df8ce933596e8752a2f44c-p_e.jpg,True,FOR_RENT,Townhouse for rent,https://www.zillow.com/homedetails/5-Brown-Ter-APT-2R-Jamaica-Plain-MA-02130/2083671457_zpid/,"{'latitude': 42.31192, 'longitude': -71.11363}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"5 Brown Ter APT 2R, Jamaica Plain, MA 02130",5 Brown Ter APT 2R,MA,Jamaica Plain,02130,19fpvc24y8ypt,,False,True,False,True,False,,2023-06-01 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2083671457, 'streetAddress': '5 Brown Ter APT 2R', 'zipcode': '02130', 'city': 'Jamaica Plain', 'state': 'MA', 'latitude': 42.31192, 'longitude': -71.11363, 'price': 2350.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2370, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2350.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2R'}}",False,False,False,False,False,ForRent,"$2,350/mo",For Rent,False,2350.0,,,
42.35088_rrc2*-rrc_71.12903,42.35088_rrc2*-rrc_71.12903,1001495566.0,https://photos.zillowstatic.com/fp/61bd60841efafbf0b2f9a9eb00257dc7-p_e.jpg,True,FOR_RENT,For Rent,/b/1185-commonwealth-ave-allston-ma-5XjZ33/,"{'latitude': 42.35088, 'longitude': -71.12903}","[{'price': '$2,025+', 'beds': '0'}, {'price': '$2,500+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"1185 Commonwealth Ave, Allston, MA",1185 Commonwealth Ave  Apt 11A,MA,Allston,02134,2qmkdypc448pp,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.354187_rrc2*-rrc_71.16263,42.354187_rrc2*-rrc_71.16263,1082239762.0,https://photos.zillowstatic.com/fp/66f886c233253efa38e24e53031841fa-p_e.jpg,True,FOR_RENT,For Rent,/b/100-brooks-st-brighton-ma-5qjtQm/,"{'latitude': 42.354187, 'longitude': -71.16263}","[{'price': '$3,350+', 'beds': '3'}, {'price': '$3,650+', 'beds': '4'}, {'price': '$5,500+', 'beds': '5'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"100 Brooks St, Brighton, MA",100 Brooks St   Apt 2D,MA,Brighton,02135,525phs5b7tujf,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2098652991,2098652991,,https://photos.zillowstatic.com/fp/1048c3bb648161a181d24dc1d9c6c87a-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/19-Playstead-Rd-Dorchester-MA-02125/2098652991_zpid/,"{'latitude': 42.30947, 'longitude': -71.05204}",,"{'type': 'TIME_ON_INFO', 'text': '2 days ago', 'data': {'isFresh': False}}",,,,"19 Playstead Rd, Dorchester, MA 02125",19 Playstead Rd,MA,Dorchester,02125,3fk8redt9wqmv,,False,True,False,True,False,,2023-09-01 00:00:00,2.0,5.0,$,False,False,"{'homeInfo': {'zpid': 2098652991, 'streetAddress': '19 Playstead Rd', 'zipcode': '02125', 'city': 'Dorchester', 'state': 'MA', 'latitude': 42.30947, 'longitude': -71.05204, 'price': 7000.0, 'bathrooms': 2.0, 'bedrooms': 5.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4125, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 7000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,False,False,False,False,ForRent,"$7,000/mo",For Rent,False,7000.0,,,
42.355152_rrc2*-rrc_71.13198,42.355152_rrc2*-rrc_71.13198,1001470722.0,https://photos.zillowstatic.com/fp/48380cb06b4da047f9af76d1bca9ce4c-p_e.jpg,True,FOR_RENT,For Rent,/b/17-highgate-st-allston-ma-5XjMg2/,"{'latitude': 42.355152, 'longitude': -71.13198}","[{'price': '$1,995+', 'beds': '1'}, {'price': '$2,400+', 'beds': '2'}, {'price': '$3,400+', 'beds': '3'}, {'price': '$4,200+', 'beds': '4'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"17 Highgate St, Allston, MA",17 Highgate St   # 11,MA,Allston,02134,1dw17f7udynca,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.346176_rrc2*-rrc_71.104,42.346176_rrc2*-rrc_71.104,1001444054.0,https://photos.zillowstatic.com/fp/c2e60635ebf5dbb80142010e8f45ae99-p_e.jpg,True,FOR_RENT,For Rent,/b/21-aberdeen-st-boston-ma-5XjHJb/,"{'latitude': 42.346176, 'longitude': -71.104}","[{'price': '$2,150+', 'beds': '1'}, {'price': '$3,202+', 'beds': '2'}, {'price': '$3,595+', 'beds': '3'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"17 Aberdeen St, Boston, MA",17 Aberdeen St Apt 4,MA,Boston,02215,1jfkrt1r3v198,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.35215_rrc2*-rrc_71.13062,42.35215_rrc2*-rrc_71.13062,,https://photos.zillowstatic.com/fp/f7f02e749f809a71cc43f8cee17ccbdc-p_e.jpg,True,FOR_RENT,For Rent,"/b/Allston-MA/42.35215,-71.13062_ll/","{'latitude': 42.35215, 'longitude': -71.13062}","[{'price': '$4,900+', 'beds': '3'}, {'price': '$3,900+', 'beds': '4'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"79 Linden St, Allston, MA",79 Linden St   # 3,MA,Allston,02134,3am9mut1kya6n,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059542811,2059542811,,https://photos.zillowstatic.com/fp/9e244bb86bcdd27c869dc9b9067235bd-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/15-N-Beacon-St-APT-322A-Allston-MA-02134/2059542811_zpid/,"{'latitude': 42.354137, 'longitude': -71.137764}",,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"15 N Beacon St APT 322A, Allston, MA 02134",15 N Beacon St APT 322A,MA,Allston,02134,mhvyxh4brthf,,False,True,False,True,False,,2023-03-01 00:00:00,1.0,1.0,$,False,False,"{'homeInfo': {'zpid': 2059542811, 'streetAddress': '15 N Beacon St APT 322A', 'zipcode': '02134', 'city': 'Allston', 'state': 'MA', 'latitude': 42.354137, 'longitude': -71.137764, 'price': 2650.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2650.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 322A'}}",False,False,False,False,False,ForRent,"$2,650/mo",For Rent,False,2650.0,,,
42.35439_rrc2*-rrc_71.12546,42.35439_rrc2*-rrc_71.12546,,https://photos.zillowstatic.com/fp/ab4a91a1427463ea45174687ce11df86-p_e.jpg,True,FOR_RENT,For Rent,"/b/Allston-MA/42.35439,-71.12546_ll/","{'latitude': 42.35439, 'longitude': -71.12546}","[{'price': '$2,700+', 'beds': '1'}, {'price': '$2,550+', 'beds': '2'}, {'price': '$5,000+', 'beds': '4'}, {'price': '$7,600+', 'beds': '7'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"16A W Ashford St, Allston, MA",16A W  Ashford St   ,MA,Allston,02134,4664vc11q9b5y,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.35489_rrc2*-rrc_71.12842,42.35489_rrc2*-rrc_71.12842,,https://photos.zillowstatic.com/fp/ef57a159766828be1191496e29b1f794-p_e.jpg,True,FOR_RENT,For Rent,"/b/Allston-MA/42.35489,-71.12842_ll/","{'latitude': 42.35489, 'longitude': -71.12842}","[{'price': '$3,200+', 'beds': '4'}, {'price': '$5,500+', 'beds': '5'}, {'price': '$14,700+', 'beds': '8'}]","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}",,,True,"33 Pratt St, Allston, MA",33 Pratt St ,MA,Allston,02134,1aebeqfyxpefr,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.354156_rrc2*-rrc_71.13156,42.354156_rrc2*-rrc_71.13156,1002643927.0,https://photos.zillowstatic.com/fp/02548f3da4c451c72d2db8022d438979-p_e.jpg,True,FOR_RENT,For Rent,/b/9-farrington-ave-allston-ma-5XwLJy/,"{'latitude': 42.354156, 'longitude': -71.13156}","[{'price': '$4,005+', 'beds': '3'}, {'price': '$4,400+', 'beds': '4'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"9 Farrington Ave, Allston, MA",9 Farrington Ave  # 2B,MA,Allston,02134,4k81qj8zkw4kd,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.350098_rrc2*-rrc_71.12912,42.350098_rrc2*-rrc_71.12912,1002232189.0,https://photos.zillowstatic.com/fp/023da35e9c7a2a5340669e750442038f-p_e.jpg,True,FOR_RENT,For Rent,/b/1186-commonwealth-ave-allston-ma-5Xrqq9/,"{'latitude': 42.350098, 'longitude': -71.12912}","[{'price': '$2,650+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"1186 Commonwealth Ave, Allston, MA",1186 Commonwealth Ave  # 18C,MA,Allston,02134,1y624q4p04zvg,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
42.33794_rrc2*-rrc_71.09943,42.33794_rrc2*-rrc_71.09943,1001446273.0,https://photos.zillowstatic.com/fp/50ea5afaee7ef45b1e213956bd38c46b-p_e.jpg,True,FOR_RENT,For Rent,/b/14-palace-rd.-boston-ma-5Xj9V4/,"{'latitude': 42.33794, 'longitude': -71.09943}","[{'price': '$2,600+', 'beds': '1'}, {'price': '$2,350+', 'beds': '2'}]","{'type': 'TIME_ON_INFO', 'text': '2 days ago'}",,,True,"14 Palace Rd, Boston, MA",14 Palace Rd   Apt 18C,MA,Boston,02115,e0x1099uy6vw,False,False,True,False,True,False,,,,,,,,,,,,,,,,,,,,,
2059551887,2059551887,,https://photos.zillowstatic.com/fp/983c28d5c276b819721bcae9fc564057-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02127/2059551887_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02127",(undisclosed Address),MA,Boston,02127,v5but91q06yp,,False,True,False,True,False,810.0,,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2059551887, 'streetAddress': '(undisclosed Address)', 'zipcode': '02127', 'city': 'Boston', 'state': 'MA', 'price': 3395.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 810.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3395.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$3,395/mo",For Rent,False,3395.0,,,
2059551898,2059551898,,https://photos.zillowstatic.com/fp/78e4c8efc0efd804e4b3dd1781fefedc-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02127/2059551898_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02127",(undisclosed Address),MA,Boston,02127,4pgha8415wcd,,False,True,False,True,False,1010.0,,2.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2059551898, 'streetAddress': '(undisclosed Address)', 'zipcode': '02127', 'city': 'Boston', 'state': 'MA', 'price': 4100.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1010.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4100.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$4,100/mo",For Rent,False,4100.0,,,
2059551920,2059551920,,https://photos.zillowstatic.com/fp/438f2d1461e3f53e951dc2573fd3c562-p_e.jpg,True,FOR_RENT,Apartment for rent,https://www.zillow.com/homedetails/Boston-MA-02128/2059551920_zpid/,{},,"{'type': 'TIME_ON_INFO', 'text': '1 day ago', 'data': {'isFresh': False}}",,,,"(undisclosed Address), Boston, MA 02128",(undisclosed Address),MA,Boston,02128,1c91u3gp7x79,,False,True,False,True,False,700.0,,1.0,2.0,$,False,False,"{'homeInfo': {'zpid': 2059551920, 'streetAddress': '(undisclosed Address)', 'zipcode': '02128', 'city': 'Boston', 'state': 'MA', 'price': 2700.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2700.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA'}}",False,True,False,False,False,ForRent,"$2,700/mo",For Rent,False,2700.0,,,
